rank,lemma,pos_kelly,pos_ud,english
2499,kjempeflink,adj,ADJ,great
2500,spore,v,VERB,trace
2501,utmerke,v,VERB,characterise
2502,bistand,n,NOUN,aid
2503,pågå,v,VERB,undergo
2504,betraktning,n,NOUN,consideration
2505,høyttaler,n,NOUN,loud speaker
2506,rutine,n,NOUN,routine
2507,sannsynlighet,n,NOUN,probability
2508,distrikt,n,NOUN,district
2509,idrettslag,n,NOUN,sports club
2510,tilrettelegge,v,VERB,add
2511,tegning,n,NOUN,drawing
2512,fotografere,v,VERB,photograph
2513,kår,n,NOUN,condition
2514,server,n,NOUN,server
2515,ski,n,NOUN,ski
2516,besvare,v,VERB,answer
2517,pust,n,NOUN,breath
2518,bøye,v,VERB,bend
2519,pålegge,v,VERB,instruct
2520,manuell,adj,ADJ,manual
2521,lønne,v,VERB,pay
2522,tusenvis,adv,ADV,in the thousands
2523,samspill,n,NOUN,interaction
2524,eksemplar,n,NOUN,copy
2525,skuffe,v,VERB,disappoint
2526,treg,adj,ADJ,slow
2527,samvittighet,n,NOUN,conscience
2528,sosialistisk,adj,ADJ,socialistic
2529,doktor,n,NOUN,doctor
2530,hylle,n,NOUN,shelf
2531,styrtet,v,VERB,fallen
2532,løgn,n,NOUN,lie
2533,lyde,v,VERB,sound
2534,fabrikk,n,NOUN,factory
2535,diagnose,n,NOUN,diagnosis
2536,Amerika,n,NOUN,America
2537,ambisjon,n,NOUN,ambition
2538,ankomme,v,VERB,arrive
2539,utforme,v,VERB,design
2540,materiell,adj,ADJ,material
2541,lette,v,VERB,lighten
2542,påvise,v,VERB,prove
2543,radikal,adj,ADJ,radical
2544,iverksette,v,VERB,start up
2545,jakte,v,VERB,chase;hunt
2546,glimt,n,NOUN,flash
2547,univers,n,NOUN,universe
2548,refleksjon,n,NOUN,reflection
2549,eksempelvis,adv,ADV,for example
2550,utested,n,NOUN,bar
2551,reduksjon,n,NOUN,reduction
2552,tungvinn,adj,ADJ,
2553,liberal,adj,ADJ,liberal
2554,apotek,n,NOUN,chemist
2555,kjennskap,n,NOUN,knowledge
2556,moderat,adj,ADJ,moderate
2557,foruten,prep,PREP,in addition
2558,retur,n,NOUN,return
2559,sorg,n,NOUN,sorrow
2560,fleksibel,adj,ADJ,flexible
2561,oppsett,n,NOUN,set up
2562,intervjue,v,VERB,interview
2563,stadion,n,NOUN,stadium
2564,kontinuerlig,adj,ADJ,continuous
2565,sta,adj,ADJ,stubborn
2566,filosofi,n,NOUN,philosophy
2567,humør,n,NOUN,mood
2568,snekker,n,NOUN,joiner
2569,arv,n,NOUN,inheritance
2570,kysse,v,VERB,kiss
2571,flyktning,n,NOUN,refugee
2572,forebyggende,adj,ADJ,preventive
2573,tørke,v,VERB,dry
2574,database,n,NOUN,database
2575,overføring,n,NOUN,transfer
2576,hjemmebane,n,NOUN,home court
2577,bekymring,n,NOUN,worry
2578,ubehagelig,adj,ADJ,unpleasant
2579,droppe,v,VERB,drop
2580,hilse,v,VERB,greet
2581,klimaendring,n,NOUN,climate change
2582,landsby,n,NOUN,village
2583,bygd,n,NOUN,hamlet
2584,prestasjon,n,NOUN,achievement
2585,pugge,v,VERB,cram
2586,fisker,n,NOUN,fishermen
2587,sår,n,NOUN,wound
2588,rettssak,n,NOUN,court case
2589,red.,n,NOUN,ed.
2590,uskyldig,adj,ADJ,innocent
2591,travel,adj,ADJ,busy
2592,puste,v,VERB,blow
2593,optimal,adj,ADJ,optimal
2594,opposisjon,n,NOUN,opposition
2595,vedrørende,adj,ADJ,regarding
2596,moskva,n,NOUN,Moscow
2597,skadelig,adj,ADJ,harmful
2598,moped,n,NOUN,moped
2599,dimensjon,n,NOUN,dimension
2600,fremgå,v,VERB,be evident
2601,avkastning,n,NOUN,profit
2602,magasin,n,NOUN,magazine
2603,erfaren,adj,ADJ,experienced
2604,haug,n,NOUN,hill
2605,sekk,n,NOUN,sack
2606,svinge,v,VERB,turn
2607,glipp,n,NOUN,gap
2608,nøkkel,n,NOUN,key
2609,hvorav,adv,ADV,from where
2610,sete,n,NOUN,seat
2611,overflate,n,NOUN,surface
2612,antyde,v,VERB,hint
2613,nestleder,n,NOUN,vice-chairman
2614,håpløs,adj,ADJ,hopeless
2615,kokk,n,NOUN,cook
2616,utvilsom,adj,ADJ,undoubted
2617,oppstart,n,NOUN,start-up
2618,terror,n,NOUN,terror
2619,latterlig,adj,ADJ,ridiculous
2620,kjeft,n,NOUN,jaw
2621,kos,n,NOUN,cosiness
2622,varig,adj,ADJ,lasting
2623,gjennomsnitt,n,NOUN,average
2624,jogurt,n,NOUN,yoghurt
2625,fritid,n,NOUN,leisure
2626,standpunkt,n,NOUN,point of view
2627,skjebne,n,NOUN,destiny
2628,samisk,adj,ADJ,Sami
2629,sammensatt,adj,ADJ,compound
2630,glatt,adj,ADJ,slippery
2631,kreft,n,NOUN,cancer/power
2632,irriterende,adj,ADJ,irritating
2633,hysj,interj,INTERJ,be quiet
2634,tiltalt,n,NOUN,defendant
2635,heie,v,VERB,cheer
2636,vanvittig,adj,ADJ,crazy
2637,harry,adj,ADJ,tacky
2638,grunnskole,n,NOUN,primary school
2639,grusom,adj,ADJ,cruel
2640,oppi,prep,PREP,up in
2641,kasse,n,NOUN,box
2642,grine,n,NOUN,laugh
2643,hjemmelaget,adj,ADJ,home-made
2644,grann,n,NOUN,bit
2645,funn,n,NOUN,find
2646,støte,v,VERB,support
2647,sosialisme,n,NOUN,socialism
2648,hastighet,n,NOUN,speed
2649,hall,n,NOUN,hall
2650,kaos,n,NOUN,chaos
2651,maksimal,adj,ADJ,maximal
2652,fortau,n,NOUN,pavement
2653,rosa,adj,ADJ,praise
2654,folkehøyskole,n,NOUN,college
2655,klatre,v,VERB,climb
2656,alminnelig,adj,ADJ,normal
2657,kjerne,n,NOUN,seed
2658,suge,v,VERB,suck
2659,soverom,n,NOUN,bedroom
2660,bakover,prep,PREP,backwards
2661,smelle,v,VERB,crack
2662,erte,n,NOUN,tease
2663,konstant,adj,ADJ,constant
2664,målsetting,n,NOUN,goal
2665,sosialist,n,NOUN,socialist
2666,forpliktelse,n,NOUN,obligation
2667,palestiner,n,NOUN,Palestinian
2668,stram,adj,ADJ,tight
2669,bondegård,n,NOUN,farm
2670,yte,v,VERB,perform
2671,bærekraftig,adj,ADJ,sustainable
2672,bacon,n,NOUN,bacon
2673,kost,n,NOUN,diet/broom
2674,tilknytte,v,VERB,connect
2675,utelukkende,adv,ADV,only
2676,særskilt,adj,ADJ,specific
2677,konservativ,adj,ADJ,conservative
2678,park,n,NOUN,park
2679,identifisere,v,VERB,identify
2680,ønskelig,adj,ADJ,desirable
2681,innebygget,adj,ADJ,in-built
2682,gress,n,NOUN,grass
2683,utbre,v,VERB,spread
2684,inntak,n,NOUN,intake
2685,ungdomstid,n,NOUN,youth
2686,spark,n,NOUN,kick
2687,sykepleier,n,NOUN,nurse
2688,kaptein,n,NOUN,captain
2689,treroms,adj,ADJ,three-room
2690,hat,n,NOUN,hat
2691,instrument,n,NOUN,instrument
2692,kjeller,n,NOUN,basement
2693,sjåfør,n,NOUN,chauffeur
2694,notat,n,NOUN,note
2695,offentliggjøre,v,VERB,publish
2696,ungdomsskole,n,NOUN,secondary school
2697,problematisk,adj,ADJ,problematic
2698,stikkball,n,NOUN,short pass
2699,fremstille,v,VERB,present
2700,tragisk,adj,ADJ,tragic
2701,prat,n,NOUN,talk
2702,kommunisere,v,VERB,communicate
2703,kapitalisme,n,NOUN,capitalism
2704,innkjøp,n,NOUN,purchase
2705,medlemskap,n,NOUN,membership
2706,snowboard,n,NOUN,snowboard
2707,fornuft,n,NOUN,sense
2708,skolevei,n,NOUN,way to and from school
2709,personale,n,NOUN,personnel
2710,trådløs,adj,ADJ,wireless
2711,bokstav,n,NOUN,letter
2712,tverrfaglig,adj,ADJ,interdisciplinary
2713,nakke,n,NOUN,neck
2714,protest,n,NOUN,protest
2715,våge,v,VERB,dare
2716,revy,n,NOUN,revue
2717,heftig,adj,ADJ,intense
2718,ramle,v,VERB,tumble
2719,analysere,v,VERB,analyse
2720,skylde,v,VERB,owe
2721,teknologisk,adj,ADJ,technological
2722,stakkars,adj,ADJ,miserable
2723,piano,n,NOUN,piano
2724,middels,adj,ADJ,average
2725,forsikre,v,VERB,insure
2726,visuell,adj,ADJ,visual
2727,mystisk,adj,ADJ,mystic
2728,erklære,v,VERB,declare
2729,støv,n,NOUN,dust
2730,mestepart,n,NOUN,better part
2731,utdanne,v,VERB,educate
2732,frakoble,v,VERB,disconnect
2733,redaksjon,n,NOUN,editorial office
2734,beskjeden,adj,ADJ,modest
2735,sinn,n,NOUN,mind
2736,meieri,n,NOUN,dairy
2737,tykk,adj,ADJ,thick
2738,nominere,v,VERB,nominate
2739,graviditet,n,NOUN,pregnancy
2740,betaling,n,NOUN,payment
2741,ulv,n,NOUN,wolf
2742,kriminalitet,n,NOUN,crime
2743,utvidelse,n,NOUN,expansion
2744,utenriksminister,n,NOUN,foreign minister
2745,kuldegrad,n,NOUN,minus degree
2746,referanse,n,NOUN,reference
2747,omhandle,v,VERB,deal with
2748,myte,n,NOUN,myth
2749,blind,adj,ADJ,blind
2750,lunsj,n,NOUN,lunch
2751,trett,adj,ADJ,tired
2752,kontrast,n,NOUN,contrast
2753,institutt,n,NOUN,institute
2754,karamell,n,NOUN,caramel
2755,kjøring,n,NOUN,running
2756,bærbar,adj,ADJ,portable
2757,jødisk,adj,ADJ,Jewish
2758,skap,n,NOUN,cupboard
2759,juleferie,n,NOUN,Christmas holiday
2760,tolv,det,DET,twelve
2761,etterkant,n,NOUN,afterwards
2762,klok,adj,ADJ,clock
2763,realisere,v,VERB,realise
2764,unntatt,prep,PREP,except
2765,forbanna,adj,ADJ,curse
2766,forkorte,v,VERB,abbreviate
2767,rute,n,NOUN,route
2768,heis,n,NOUN,lift
2769,kronikk,n,NOUN,feature article
2770,kunstnerisk,adj,ADJ,artistic
2771,rør,n,NOUN,pipe
2772,advarsel,n,NOUN,warning
2773,halvår,n,NOUN,6 months
2774,potet,n,NOUN,potato
2775,analytiker,n,NOUN,analyst
2776,gårdsdrift,n,NOUN,farming
2777,sky,n,NOUN,sky
2778,gardsbruk,n,NOUN,farm
2779,flau,adj,ADJ,embarrassed
2780,kjemisk,adj,ADJ,chemical
2781,frosk,n,NOUN,frog
2782,reform,n,NOUN,reform
2783,utøve,v,VERB,perform
2784,kniv,n,NOUN,knife
2785,førskole,n,NOUN,pre-school
2786,femte,adj,ADJ,fifth
2787,pressekonferanse,n,NOUN,press conference
2788,uro,n,NOUN,disturbance
2789,logisk,adj,ADJ,logical
2790,flytende,adj,ADJ,floating
2791,røyke,v,VERB,smoke
2792,bekjempe,v,VERB,combat
2793,dyrke,v,VERB,grow
2794,flykte,v,VERB,flee
2795,bortskjemt,adj,ADJ,spoiled
2796,konstruktiv,adj,ADJ,constructive
2797,bom,n,NOUN,bar
2798,helhetlig,adj,ADJ,overall
2799,intervjuer,n,NOUN,interviewer
2800,bekk,n,NOUN,stream
2801,enstemmig,adj,ADJ,unanimous
2802,barnevogn,n,NOUN,pram
2803,storm,n,NOUN,storm
2804,sårbar,adj,ADJ,vulnerable
2805,pensjon,n,NOUN,pension
2806,baksnakke,v,VERB,slander
2807,forelske,v,VERB,fall in love
2808,avhenge,v,VERB,depend
2809,moral,n,NOUN,moral
2810,disk,n,NOUN,disc
2811,intensjon,n,NOUN,intention
2812,kronisk,adj,ADJ,chronic
2813,stang,n,NOUN,pole
2814,palestinsk,adj,ADJ,Palestinian
2815,mørke,n,NOUN,darkness
2816,atferd,n,NOUN,behaviour
2817,svakhet,n,NOUN,weakness
2818,tygge,v,VERB,chew
2819,mappe,n,NOUN,folder
2820,allmenn,adj,ADJ,general
2821,latter,n,NOUN,laughter
2822,tran,n,NOUN,cod-liver oil
2823,tvilsom,adj,ADJ,doubtful
2824,lapp,n,NOUN,patch
2825,utrede,v,VERB,clear up
2826,mur,n,NOUN,wall
2827,toer,n,NOUN,two
2828,observasjon,n,NOUN,observation
2829,tjern,n,NOUN,small forest lake
2830,påfølgende,adj,ADJ,following
2831,symbol,n,NOUN,symbol
2832,lansering,n,NOUN,launching
2833,e-postadresse,n,NOUN,email address
2834,isolere,v,VERB,isolate
2835,storskole,n,NOUN,
2836,makte,v,VERB,manage
2837,dekk,n,NOUN,deck
2838,desperat,adj,ADJ,desperate
2839,prosjektleder,n,NOUN,project manager
2840,riste,v,VERB,roast
2841,utskrift,n,NOUN,print-out
2842,uendelig,adj,ADJ,never-ending
2843,lønnsom,adj,ADJ,profitable
2844,europa,n,NOUN,Europe
2845,overskrift,n,NOUN,headline
2846,skitur,n,NOUN,skiing tour
2847,arabisk,adj,ADJ,Arabic
2848,kryss,n,NOUN,cross
2849,oppsøke,v,VERB,seek out
2850,desto,adv,ADV,all the better
2851,neve,n,NOUN,hand
2852,domstol,n,NOUN,court
2853,velkjent,adj,ADJ,well-known
2854,vandre,v,VERB,walk
2855,kopiere,v,VERB,copy
2856,oppslag,n,NOUN,publicity
2857,mistanke,n,NOUN,suspicion
2858,illustrere,v,VERB,illustrate
2859,fatt,adv,ADV,
2860,stikkord,n,NOUN,cue
2861,personlighet,n,NOUN,personality
2862,venstreside,n,NOUN,left side
2863,lår,n,NOUN,thigh
2864,passelig,adj,ADJ,fitting
2865,pose,n,NOUN,bag
2866,tolkning,n,NOUN,interpretation
2867,hjemland,n,NOUN,homeland
2868,herunder,adv,ADV,"including, below here"
2869,begå,v,VERB,commit
2870,tingrett,n,NOUN,
2871,peiling,n,NOUN,bearing
2872,høring,n,NOUN,hearing
2873,bydel,n,NOUN,neighbourhood
2874,overlate,v,VERB,leave
2875,skjul,n,NOUN,hiding place
2876,hjelpemiddel,n,NOUN,aid
2877,premiss,n,NOUN,condition
2878,mannlig,adj,ADJ,manly
2879,måke,n,NOUN,gull
2880,maleri,n,NOUN,painting
2881,revisjon,n,NOUN,audit
2882,lysløype,n,NOUN,lighted piste
2883,passende,adj,ADJ,fitting
2884,magisk,adj,ADJ,magic
2885,vakt,n,NOUN,guard
2886,useriøs,adj,ADJ,frivolous
2887,balansere,v,VERB,balance
2888,lager,n,NOUN,storeroom
2889,bensin,n,NOUN,petrol
2890,iallfall,adv,ADV,certainly
2891,kvinnfolk,n,NOUN,women
2892,beslutte,v,VERB,decide
2893,overtid,n,NOUN,overtime
2894,kullsyre,n,NOUN,carbon dioxide
2895,aggressiv,adj,ADJ,aggressive
2896,presisere,v,VERB,specify
2897,krabbe,n,NOUN,crab
2898,trivelig,adj,ADJ,pleasant
2899,fastslå,v,VERB,determine
2900,jevnlig,adv,ADV,often
2901,avklare,v,VERB,clarify
2902,redskap,n,NOUN,tool
2903,klin,adv,ADV,completely
2904,langsom,adj,ADJ,slow
2905,kjøpesenter,n,NOUN,shopping centre
2906,vern,n,NOUN,guard
2907,bedring,n,NOUN,improvement
2908,etikk,n,NOUN,ethic
2909,jukse,n,NOUN,hand line
2910,vesen,n,NOUN,being
2911,mobbing,n,NOUN,bullying
2912,jakke,n,NOUN,jacket
2913,tilværelse,n,NOUN,life
2914,søvn,n,NOUN,sleep
2915,hen,adv,ADV,
2916,krysse,v,VERB,cross
2917,arbeidsmarked,n,NOUN,labour market
2918,liknende,adj,ADJ,like
2919,langvarig,adj,ADJ,long-lasting
2920,dominere,v,VERB,dominate
2921,høstferie,n,NOUN,autumn holiday
2922,pub,n,NOUN,pub
2923,mør,adj,ADJ,tender
2924,hockey,n,NOUN,hockey
2925,innovasjon,n,NOUN,innovation
2926,nr.,n,NOUN,no.
2927,opera,n,NOUN,opera
2928,omvendt,adj,ADJ,reverse
2929,øve,v,VERB,practice
2930,prioritering,n,NOUN,priority
2931,halvdel,n,NOUN,half
2932,nysgjerrig,adj,ADJ,curious
2933,strek,n,NOUN,line
2934,sprang,n,NOUN,jump
2935,arkitektur,n,NOUN,architecture
2936,forbli,v,VERB,remain
2937,minus,n,NOUN,minus
2938,stikk,n,NOUN,plug
2939,utspill,n,NOUN,move
2940,katastrofe,n,NOUN,catastrophe
2941,profet,n,NOUN,prophet
2942,tilnærme,v,VERB,approach
2943,fatter,n,NOUN,"father, old man"
2944,kunstig,adj,ADJ,artificial
2945,rekruttering,n,NOUN,recruit
2946,forplikte,v,VERB,oblige
2947,ener,n,NOUN,one
2948,barndom,n,NOUN,childhood
2949,jammen,adv,ADV,indeed
2950,tenne,v,VERB,light
2951,meningsløs,adj,ADJ,meaningless
2952,indisk,adj,ADJ,Indian
2953,genial,adj,ADJ,ingenious
2954,utløse,v,VERB,provoke
2955,bar,adj,ADJ,bare
2956,danske,n,NOUN,Dane
2957,arbeidstid,n,NOUN,working hours
2958,spesialist,n,NOUN,specialist
2959,mellomrom,n,NOUN,space
2960,anke,v,VERB,complain
2961,juble,v,VERB,cheer
2962,skjønn,adj,ADJ,beautiful
2963,geografisk,adj,ADJ,geographical
2964,hyppig,adj,ADJ,often
2965,benke,v,VERB,bench
2966,betegne,v,VERB,calculate
2967,finansminister,n,NOUN,minister of finance
2968,begrave,v,VERB,bury
2969,regelmessig,adj,ADJ,regular
2970,banning,n,NOUN,cursing
2971,rykke,v,VERB,move
2972,takt,n,NOUN,time;tempo
2973,fredelig,adj,ADJ,peaceful
2974,nervøs,adj,ADJ,nervous
2975,romantisk,adj,ADJ,romantic
2976,vinkel,n,NOUN,angle
2977,lovende,adj,ADJ,promising
2978,kors,n,NOUN,cross
2979,vanke,adj,ADJ,frequent
2980,smule,n,NOUN,a bit
2981,gitar,n,NOUN,guitar
2982,avvikle,v,VERB,wind down
2983,frispark,n,NOUN,free kick
2984,port,n,NOUN,gate
2985,titte,v,VERB,look
2986,underlig,adj,ADJ,strange
2987,midtbane,n,NOUN,midfield
2988,finsk,adj,ADJ,Finnish
2989,håndtering,n,NOUN,handling
2990,tortur,n,NOUN,torture
2991,toroms,adj,ADJ,two-room
2992,arrangør,n,NOUN,organizer
2993,tisse,v,VERB,pee
2994,sjokk,n,NOUN,shock
2995,leppe,n,NOUN,lip
2996,flyte,v,VERB,float
2997,prinsipiell,adj,ADJ,"basic, fundamental, principal"
2998,avgang,n,NOUN,departure
2999,bekostning,n,NOUN,cost
3000,studiepoeng,n,NOUN,study point
3001,livsstil,n,NOUN,lifestyle
3002,spinne,n,NOUN,spin
3003,rote,v,VERB,rummage
3004,soss,n,NOUN,
3005,infeksjon,n,NOUN,infection
3006,unnskyldning,n,NOUN,apology
3007,snømann,n,NOUN,snowman
3008,kompis,n,NOUN,friend
3009,etterforskning,n,NOUN,research
3010,dynamisk,adj,ADJ,dynamic
3011,anslå,v,VERB,estimate
3012,utslag,n,NOUN,swing
3013,flue,n,NOUN,fly
3014,tenkning,n,NOUN,thinking
3015,hensiktsmessig,adj,ADJ,appropriate
3016,skiføre,n,NOUN,skiing conditions
3017,volum,n,NOUN,volume
3018,skål,n,NOUN,bowl
3019,skinne,v,VERB,shine
3020,streik,n,NOUN,strike
3021,nybegynner,n,NOUN,beginner
3022,bosette,v,VERB,settle
3023,pusse,v,VERB,polish
3024,tropp,n,NOUN,"troop, group, platoon"
3025,sprekke,v,VERB,crack
3026,idiot,n,NOUN,idiot
3027,belastning,n,NOUN,strain
3028,omkomme,v,VERB,die
3029,pytt,interj,INTERJ,never mind
3030,bursdag,n,NOUN,birthday
3031,sand,n,NOUN,sand
3032,overkant,n,NOUN,top edge
3033,plen,n,NOUN,lawn
3034,beboer,n,NOUN,inhabitant
3035,manus,n,NOUN,manuscript
3036,pil,n,NOUN,arrow
3037,orgasme,n,NOUN,orgasm
3038,oppsummering,n,NOUN,summing up
3039,jævlig,adj,ADJ,hellish
3040,orientering,n,NOUN,information
3041,indirekte,adj,ADJ,indirect
3042,tippeliga,n,NOUN,premier league
3043,oppkjøring,n,NOUN,run-up
3044,fengsle,v,VERB,imprison
3045,anklage,v,VERB,charge
3046,kopp,n,NOUN,cup
3047,overse,v,VERB,overlook
3048,handlingsplan,n,NOUN,action plan
3049,pårørende,adj,ADJ,next of kin
3050,tastatur,n,NOUN,keyboard
3051,menneskehet,n,NOUN,humankind
3052,mure,n,NOUN,cinquefoil
3053,helsevesen,n,NOUN,health sector
3054,fremheve,v,VERB,highlight
3055,komedie,n,NOUN,comedy
3056,innlede,v,VERB,introduce
3057,kamerat,n,NOUN,comrade
3058,avholdt,v,VERB,popular
3059,bønn,n,NOUN,prayer
3060,tøft,adj,ADJ,tough
3061,tysker,n,NOUN,German
3062,hvile,n,NOUN,rest
3063,fornye,v,VERB,renew
3064,fornybar,adj,ADJ,renewable
3065,estetisk,adj,ADJ,Estonian
3066,innover,prep,PREP,in over
3067,deriblant,adv,ADV,including
3068,imellom,prep,PREP,among
3069,plattform,n,NOUN,platform
3070,nyhetsbrev,n,NOUN,newsletter
3071,forsvarlig,adj,ADJ,justifiable
3072,speil,n,NOUN,game
3073,hi,n,NOUN,lair
3074,kjellerstue,n,NOUN,rumpus room
3075,halvannen,det,DET,one and a half
3076,kjele,n,NOUN,kettle
3077,målgruppe,n,NOUN,target group
3078,innside,n,NOUN,inside
3079,arbeidsledighet,n,NOUN,unemployment
3080,grave,v,VERB,dig
3081,løpende,adj,ADJ,continuous
3082,prestere,v,VERB,perform
3083,jævel,n,NOUN,devil
3084,optisk,adj,ADJ,optic
3085,liga,n,NOUN,league
3086,register,n,NOUN,register
3087,sjokolade,n,NOUN,chocolate
3088,påvirkning,n,NOUN,influence
3089,skam,n,NOUN,shame
3090,sjokkere,v,VERB,shock
3091,nedtur,n,NOUN,downturn
3092,dominerende,adj,ADJ,dominating
3093,slank,adj,ADJ,slim
3094,forlange,v,VERB,demand
3095,hes,adj,ADJ,hoarse
3096,fett,n,NOUN,fat
3097,gårsdag,n,NOUN,yesterday
3098,tåre,n,NOUN,tear
3099,grøt,n,NOUN,porridge
3100,gode,n,NOUN,good
3101,gjete,v,VERB,herd
3102,utfordrende,adj,ADJ,challenging
3103,vinge,n,NOUN,wing
3104,kast,n,NOUN,throw
3105,protein,n,NOUN,protein
3106,telt,n,NOUN,tent
3107,vell,adj,ADJ,well
3108,svangerskap,n,NOUN,pregnancy
3109,henvende,v,VERB,contact
3110,mote,n,NOUN,fashion
3111,svenske,n,NOUN,Swede
3112,forvirre,v,VERB,confuse
3113,universell,adj,ADJ,universal
3114,etterlyse,v,VERB,look for
3115,arsenal,n,NOUN,arsenal
3116,oppholde,v,VERB,keep
3117,høyesterett,n,NOUN,high court
3118,tilskuer,n,NOUN,audience
3119,urettferdig,adj,ADJ,unfair
3120,formidling,n,NOUN,dissemination
3121,danseskole,n,NOUN,dancing school
3122,psykologisk,adj,ADJ,psychological
3123,psykolog,n,NOUN,psychologist
3124,ideell,adj,ADJ,ideal
3125,serierunde,n,NOUN,series round
3126,regulering,n,NOUN,regulation
3127,forurensning,n,NOUN,pollution
3128,narkotika,n,NOUN,narcotics
3129,bedehus,n,NOUN,chapel
3130,pensum,n,NOUN,curriculum
3131,barnevakt,n,NOUN,nanny
3132,konsentrasjon,n,NOUN,concentration
3133,harddisk,n,NOUN,hard drive
3134,forståelig,adj,ADJ,understandable
3135,fryse,v,VERB,freeze
3136,årstall,n,NOUN,year
3137,korrupsjon,n,NOUN,corruption
3138,personangrep,n,NOUN,personal attack
3139,hai,n,NOUN,shark
3140,show,n,NOUN,show
3141,afrika,n,NOUN,Africa
3142,omsette,v,VERB,sell
3143,nettleser,n,NOUN,browser
3144,lyve,v,VERB,lie
3145,friluftsliv,n,NOUN,outdoor life
3146,rasjonell,adj,ADJ,rational
3147,kvadratmeter,n,NOUN,square meter
3148,generalforsamling,n,NOUN,general assembly
3149,utallig,adj,ADJ,many
3150,velferd,n,NOUN,welfare
3151,brygge,v,VERB,brew
3152,vaktmester,n,NOUN,guard
3153,beregning,n,NOUN,calculation
3154,steg,n,NOUN,pace
3155,utedo,n,NOUN,privy
3156,leir,n,NOUN,camp
3157,underetasje,n,NOUN,lower floor
3158,lande,v,VERB,arrive
3159,anvende,v,VERB,use
3160,kostbar,adj,ADJ,costly
3161,akademisk,adj,ADJ,academic
3162,gjengi,v,VERB,reproduce
3163,hakk,n,NOUN,nick
3164,argumentasjon,n,NOUN,argument
3165,krangle,v,VERB,fight
3166,treff,n,NOUN,meeting
3167,utøver,n,NOUN,performer
3168,oppdretter,n,NOUN,breeder
3169,tømme,v,VERB,empty
3170,appell,n,NOUN,appeal
3171,kabel,n,NOUN,cable
3172,bombe,n,NOUN,bomb
3173,passasjer,n,NOUN,passenger
3174,bølge,n,NOUN,wave
3175,sult,n,NOUN,hunger
3176,sommerferie,n,NOUN,summer holiday
3177,dokumentar,n,NOUN,document
3178,oppførsel,n,NOUN,behaviour
3179,stortingsvalg,n,NOUN,parliamentary election
3180,referat,n,NOUN,minutes
3181,pågående,adj,ADJ,ongoing
3182,smøre,v,VERB,oil
3183,kommisjon,n,NOUN,commission
3184,småting,n,NOUN,trifles
3185,oppslutning,n,NOUN,support
3186,småbruk,n,NOUN,small holding
3187,slalåmbakke,n,NOUN,slalom hill
3188,oppå,prep,PREP,on top
3189,sti,n,NOUN,path
3190,skråning,n,NOUN,slope
3191,uønsket,adj,ADJ,unwanted
3192,overvåking,n,NOUN,monitoring
3193,slitsom,adj,ADJ,tiring
3194,kake,n,NOUN,cake
3195,sinna,adj,ADJ,angry
3196,brukbar,adj,ADJ,useable
3197,matvare,n,NOUN,food
3198,ideologisk,adj,ADJ,ideological
3199,sag,n,NOUN,saw
3200,strategisk,adj,ADJ,strategic
3201,boligmarked,n,NOUN,property market
3202,lyse,v,VERB,light
3203,rundkjøring,n,NOUN,roundabout
3204,annonsere,v,VERB,advertise
3205,inflasjon,n,NOUN,inflation
3206,separat,adj,ADJ,separately
3207,skyve,v,VERB,push
3208,hinder,n,NOUN,hinder
3209,skyldig,adj,ADJ,guilty
3210,onkel,n,NOUN,uncle
3211,verdig,adj,ADJ,deserving
3212,halvtime,n,NOUN,half-hour
3213,offentlighet,n,NOUN,public
3214,astma,n,NOUN,asthma
3215,fredspris,n,NOUN,peace prize
3216,akutt,n,NOUN,emergency department
3217,frustrere,v,VERB,frustrate
3218,betegnelse,n,NOUN,name
3219,østre,adj,ADJ,eastern
3220,forelesning,n,NOUN,lecture
3221,forestille,v,VERB,imagine
3222,ektemann,n,NOUN,husband
3223,verksted,n,NOUN,workshop
3224,anerkjenne,v,VERB,acknowledge
3225,smal,adj,ADJ,narrow
3226,uventet,adj,ADJ,unexpected
3227,bevilge,v,VERB,grant
3228,fylkesrådmannen,n,NOUN,county governor
3229,motsette,v,VERB,object
3230,teppe,n,NOUN,carpet
3231,aksjonær,n,NOUN,shareholder
3232,moden,adj,ADJ,ripe
3233,begrenset,adj,ADJ,limited
3234,jeger,n,NOUN,hunter
3235,ild,n,NOUN,fire
3236,blev,n,NOUN,became
3237,grunnlov,n,NOUN,constitution
3238,smør,n,NOUN,butter
3239,underholdende,adj,ADJ,entertaining
3240,innsyn,n,NOUN,insight
3241,tankegang,n,NOUN,way of thinking
3242,utfall,n,NOUN,result
3243,beskylde,v,VERB,accuse
3244,innblikk,n,NOUN,insight
3245,frakte,v,VERB,transport
3246,sjanger,n,NOUN,genre
3247,lærerskole,n,NOUN,teacher training college
3248,tilnærming,n,NOUN,approximation
3249,duell,n,NOUN,duel
3250,dagsorden,n,NOUN,agenda
3251,kor,n,NOUN,choir
3252,gledelig,adj,ADJ,joyous
3253,klemme,v,VERB,squeeze
3254,referere,v,VERB,quote
3255,sinne,n,NOUN,temper
3256,installasjon,n,NOUN,installation
3257,fotballspiller,n,NOUN,football player
3258,stillhet,n,NOUN,quiet
3259,islamsk,adj,ADJ,Islamic
3260,ethvert,adv,ADV,any
3261,opphav,n,NOUN,ancestor
3262,følgelig,adv,ADV,therefore
